ticker,currency,asset_class,fund_benchmark,fund_category,fund_dividend_policy,fund_domicile,fund_global_category,asset_type,category_type,category_subdetail,issuer,market_cap,ongoing_charge_tercile,super_region,region_group
EXI2d.DXE,EUR,EQUITY,Dow Jones Global Titans 50 TR,Global,DISTRIBUTION,DE,Equity Global,Equity,Region,Global,BlackRock,2411289600.0,3.0,Global,Global
EXI3d.DXE,USD,EQUITY,Dow Jones Industrial Average CR,United States of America,DISTRIBUTION,DE,Equity US,Equity,Region,US,BlackRock,347194700.0,3.0,Americas,North America
EXIAd.DXE,EUR,EQUITY,DAX ESG Target NR EUR,Germany,CAPITALIZATION,DE,Equity Germany,Equity,Region,Germany,BlackRock,70664600.0,1.0,Europe,Western Europe
EXICd.DXE,EUR,EQUITY,DAX TR,Germany,DISTRIBUTION,DE,Equity Germany,Equity,Region,Germany,BlackRock,29064600.0,1.0,Europe,Western Europe
EXIDd.DXE,EUR,EQUITY,MDAX TR,Germany,DISTRIBUTION,DE,Equity German Sm&Mid Cap,Equity,Region,German Sm&Mid Cap,BlackRock,13577000.0,3.0,Europe,Western Europe
EXIEd.DXE,EUR,EQUITY,STOXX Europe 600 TR EUR,Europe,CAPITALIZATION,DE,Equity Europe,Equity,Region,Europe,BlackRock,634832600.0,2.0,Europe,Europe All
EXS1d.DXE,EUR,EQUITY,DAX TR,Germany,CAPITALIZATION,DE,Equity Germany,Equity,Region,Germany,BlackRock,6434081200.0,1.0,Europe,Western Europe
EXS2d.DXE,EUR,EQUITY,TecDax TR,Germany,CAPITALIZATION,DE,Equity German Sm&Mid Cap,Equity,Region,German Sm&Mid Cap,BlackRock,654312700.0,3.0,Europe,Western Europe
EXS3d.DXE,EUR,EQUITY,MDAX TR,Germany,CAPITALIZATION,DE,Equity German Sm&Mid Cap,Equity,Region,German Sm&Mid Cap,BlackRock,916785200.0,3.0,Europe,Western Europe
EXSAd.DXE,EUR,EQUITY,STOXX Europe 600 TR EUR,Europe,DISTRIBUTION,DE,Equity Europe,Equity,Region,Europe,BlackRock,5976887600.0,2.0,Europe,Europe All
EXSBd.DXE,EUR,EQUITY,DivDax TR,Germany,DISTRIBUTION,DE,Equity Germany,Equity,Region,Germany,BlackRock,494325500.0,3.0,Europe,Western Europe
EXSCd.DXE,EUR,EQUITY,STOXX Europe Large 200 CR EUR,Europe,DISTRIBUTION,DE,Equity Europe,Equity,Region,Europe,BlackRock,93302400.0,2.0,Europe,Europe All
EXSDd.DXE,EUR,EQUITY,STOXX Europe Mid 200 TR EUR,Europe,DISTRIBUTION,DE,Equity Europe Sm&Mid Cap,Equity,Region,Europe Sm&Mid Cap,BlackRock,383068400.0,2.0,Europe,Europe All
EXSEd.DXE,EUR,EQUITY,STOXX Europe Small 200 TR EUR,Europe,DISTRIBUTION,DE,Equity Europe Sm&Mid Cap,Equity,Region,Europe Sm&Mid Cap,BlackRock,840655700.0,2.0,Europe,Europe All
EXSGd.DXE,EUR,EQUITY,EURO STOXX Select Dividend 30 TR EUR,EuroZone,DISTRIBUTION,DE,Equity Europe Income,Equity,Region,Europe Income,BlackRock,441510300.0,3.0,Europe,Europe All
EXSHd.DXE,EUR,EQUITY,STOXX Europe Select Dividend 30 CR EUR,Europe,DISTRIBUTION,DE,Equity Europe Income,Equity,Region,Europe Income,BlackRock,359215600.0,3.0,Europe,Europe All
EXSId.DXE,EUR,EQUITY,EURO STOXX CR EUR,EuroZone,DISTRIBUTION,DE,Equity EuroZone,Equity,Region,EuroZone,BlackRock,2037687800.0,2.0,Europe,Europe All
EXUSd.DXE,USD,EQUITY,MSCI World ex USA CR USD,Global Ex US,CAPITALIZATION,IE,Equity Global ex US,Equity,Region,Global ex US,DWS,478657272.0,1.0,Global,Global Ex-US
EXW1d.DXE,EUR,EQUITY,EURO STOXX 50 TR EUR,EuroZone,DISTRIBUTION,DE,Equity EuroZone,Equity,Region,EuroZone,BlackRock,7447594400.0,1.0,Europe,Europe All
EXW3d.DXE,EUR,EQUITY,STOXX Europe 50 TR EUR,Europe,DISTRIBUTION,DE,Equity Europe,Equity,Region,Europe,BlackRock,111175700.0,3.0,Europe,Europe All
EXX7d.DXE,JPY,EQUITY,Nikkei 225 TR,Japan,DISTRIBUTION,DE,Equity Japan,Equity,Region,Japan,BlackRock,26018051800.0,3.0,Asia,East Asia
EXXTd.DXE,USD,EQUITY,NASDAQ 100 TR,United States of America,DISTRIBUTION,DE,Equity US,Equity,Region,US,BlackRock,4844191200.0,2.0,Americas,North America
EXXUd.DXE,USD,EQUITY,Dow Jones China Offshore 50 CR,China,DISTRIBUTION,DE,Equity China,Equity,Region,China,BlackRock,52129400.0,3.0,Asia,East Asia
EXXVd.DXE,EUR,EQUITY,Dow Jones Sustainability Europe ex AllAENET,EuroZone,DISTRIBUTION,DE,Equity EuroZone,Equity,Region,EuroZone,BlackRock,129380700.0,3.0,Europe,Europe All
EXXWd.DXE,EUR,EQUITY,Dow Jones Asia/Pacific Select Dividend 50 CR,Asia Pacific,DISTRIBUTION,DE,Equity Asia Pacific,Equity,Region,Asia Pacific,BlackRock,292621000.0,3.0,Asia,Asia Pacific
EXXXd.DXE,EUR,EQUITY,ATX TR,Austria,DISTRIBUTION,DE,Equity Austria,Equity,Region,Austria,BlackRock,83607100.0,3.0,Europe,Western Europe
F50Ad.DXE,USD,EQUITY,Solactive GBS Dev Mkt Large & Mid Cap USD TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Amundi,592615389.0,1.0,Global,Global
FEUId.DXE,EUR,EQUITY,,Europe,DISTRIBUTION,IE,Equity Europe Income,Equity,Region,Europe Income,FIL,19747647.0,2.0,Europe,Europe All
FEUQd.DXE,EUR,EQUITY,,Europe,CAPITALIZATION,IE,Equity Europe Income,Equity,Region,Europe Income,FIL,15004431.0,2.0,Europe,Europe All
FEUZa.DXE,EUR,EQUITY,NASDAQ AlphaDEX Eurozone Index NR EUR,EuroZone,CAPITALIZATION,IE,Equity EuroZone,Equity,Region,EuroZone,First Trust,58552650.0,3.0,Europe,Europe All
FGEQd.DXE,USD,EQUITY,Fidelity Global Quality Income NR USD,Global,DISTRIBUTION,IE,Equity Global Income,Equity,Region,Global Income,FIL,657478987.0,3.0,Global,Global
FGEUd.DXE,EUR,EQUITY,Fidelity Global Quality Income NR USD,Global,DISTRIBUTION,IE,Equity Global Income,Equity,Region,Global Income,FIL,32898870.0,3.0,Global,Global
FLX5d.DXE,USD,EQUITY,S&P 500 Net Zero 2050 Paris-Aligned ESG NR EUR,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Franklin,453149821.0,1.0,Americas,North America
FLXBd.DXE,USD,EQUITY,FTSE Brazil 30/18 Capped Net Tax TR USD,Brazil,CAPITALIZATION,IE,Equity Brazil,Equity,Region,Brazil,Franklin,28821871.0,2.0,Americas,Latin America
FLXCd.DXE,USD,EQUITY,FTSE China 30/18 Capped Net Tax TR USD,China,CAPITALIZATION,IE,Equity China,Equity,Region,China,Franklin,789995675.0,2.0,Asia,East Asia
FLXDd.DXE,EUR,EQUITY,LibertyQ European Dividend NR USD,Europe,DISTRIBUTION,IE,Equity Europe Income,Equity,Region,Europe Income,Franklin,74574258.0,2.0,Europe,Europe All
FLXEd.DXE,USD,EQUITY,,Global Emerging Markets,CAPITALIZATION,IE,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Franklin,46825864.0,3.0,Global,Emerging Markets
FLXGd.DXE,USD,EQUITY,,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Franklin,19709465.0,2.0,Global,Global
FLXId.DXE,USD,EQUITY,FTSE India 30/18 Capped Net Tax TR USD,India,CAPITALIZATION,IE,Equity India,Equity,Region,India,Franklin,1252356531.0,2.0,Asia,South Asia
FLXKd.DXE,USD,EQUITY,FTSE Korea 30/18 Capped Net Tax TR USD,Korea,CAPITALIZATION,IE,Equity Korea,Equity,Region,Korea,Franklin,807004337.0,1.0,Asia,East Asia
FLXPd.DXE,EUR,EQUITY,STOXX Europe 600 Paris-Aligned Benchmark NR EUR,Europe,CAPITALIZATION,IE,Equity Europe,Equity,Region,Europe,Franklin,51849659.0,1.0,Europe,Europe All
FLXSd.DXE,USD,EQUITY,,Saudi Arabia,CAPITALIZATION,IE,Equity Saudi Arabia,Equity,Region,Saudi Arabia,Franklin,1257754.0,3.0,Middle East,Middle East
FLXUd.DXE,USD,EQUITY,,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Franklin,61870022.0,2.0,Americas,North America
FLXXd.DXE,USD,EQUITY,LibertyQ Global Dividend NR USD,Global,DISTRIBUTION,IE,Equity Global Income,Equity,Region,Global Income,Franklin,99198520.0,2.0,Global,Global
FPXUp.DXE,USD,EQUITY,IPOX-100 U.S. NR USD,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,First Trust,6690536.0,3.0,Americas,North America
FTSEp.DXE,GBP,EQUITY,,United Kingdom,CAPITALIZATION,LU,Equity UK,Equity,Region,UK,Amundi,64091229.0,2.0,Europe,Western Europe
FUSUd.DXE,EUR,EQUITY,,United States of America,CAPITALIZATION,IE,Equity US Income,Equity,Region,US Income,FIL,43142774.0,2.0,Americas,North America
FVSJd.DXE,USD,EQUITY,,Asia (ex-Japan),CAPITALIZATION,IE,Equity Asia Pacific ex Japan,Equity,Region,Asia Pacific ex Japan,Franklin,30380599.0,1.0,Asia,Asia Pacific
FWEAd.DXE,EUR,EQUITY,FTSE All-World TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Invesco,2467525.0,2.0,Global,Global
FWIAd.DXE,USD,EQUITY,FTSE All-World TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Invesco,740237916.0,1.0,Global,Global
GMVMd.DXE,USD,EQUITY,,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,VanEck,433896340.0,3.0,Americas,North America
GREp.DXE,EUR,EQUITY,,Greece,DISTRIBUTION,FR,Equity Greece,Equity,Region,Greece,Amundi,121940493.0,3.0,Europe,Eastern Europe
GWTp.DXE,EUR,EQUITY,MSCI EMU Growth NR EUR,EuroZone,DISTRIBUTION,LU,Equity EuroZone,Equity,Region,EuroZone,Amundi,144373009.0,3.0,Europe,Europe All
IBC0d.DXE,EUR,EQUITY,MSCI Europe Diversified Multiple-Factor TR EUR,Europe,CAPITALIZATION,IE,Equity Europe,Equity,Region,Europe,BlackRock,231974195.0,2.0,Europe,Europe All
IBCZd.DXE,USD,EQUITY,MSCI World Divers Multiple-Factor TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,BlackRock,591115622.0,2.0,Global,Global
ICHDa.DXE,USD,EQUITY,MSCI China TR USD,China,DISTRIBUTION,IE,Equity China,Equity,Region,China,BlackRock,26947546.0,2.0,Asia,East Asia
ICHNa.DXE,USD,EQUITY,MSCI China TR USD,China,CAPITALIZATION,IE,Equity China,Equity,Region,China,BlackRock,1590537203.0,2.0,Asia,East Asia
IFFIa.DXE,USD,EQUITY,MSCI AC Far East ex Japan TR USD,Asia Pacific ex Japan,CAPITALIZATION,IE,Equity Asia Pacific ex Japan,Equity,Region,Asia Pacific ex Japan,BlackRock,34445333.0,3.0,Asia,Asia Pacific
INDOp.DXE,EUR,EQUITY,MSCI Indonesia NR,Indonesia,CAPITALIZATION,LU,Equity Indonesia,Equity,Region,Indonesia,Amundi,51312500.0,3.0,Asia,Southeast Asia
INRp.DXE,EUR,EQUITY,MSCI India NR USD,India,CAPITALIZATION,FR,Equity India,Equity,Region,India,Amundi,1031722959.0,3.0,Asia,South Asia
IQEEp.DXE,EUR,EQUITY,Solactive Candriam Factors Sus Europe Eq NR EUR,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Candriam,167673889.0,2.0,Europe,Europe All
IQQGd.DXE,EUR,EQUITY,EURO STOXX TMI Growth Large NR EUR,EuroZone,DISTRIBUTION,IE,Equity EuroZone,Equity,Region,EuroZone,BlackRock,285765516.0,3.0,Europe,Europe All
IQQNd.DXE,USD,EQUITY,MSCI North America TR USD,North America,DISTRIBUTION,IE,Equity US,Equity,Region,US,BlackRock,1242283928.0,3.0,Americas,North America
IS3Qd.DXE,USD,EQUITY,MSCI World Sector Neutral Quality TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,BlackRock,4035352601.0,2.0,Global,Global
IS3Rd.DXE,USD,EQUITY,MSCI World Momentum TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,BlackRock,2605729917.0,2.0,Global,Global
ISPAd.DXE,EUR,EQUITY,STOXX Global Select Dividend 100 TR EUR,Global,DISTRIBUTION,DE,Equity Global Income,Equity,Region,Global Income,BlackRock,2587115400.0,3.0,Global,Global
ITAMIm.DXE,EUR,EQUITY,FTSE Italia PIR PMI Net Tax TR EUR,Italy,CAPITALIZATION,FR,Equity Italy Sm&Mid Cap,Equity,Region,Italy Sm&Mid Cap,Amundi,150970000.0,3.0,Europe,Western Europe
IUSZd.DXE,GBP,EQUITY,FTSE 100 TR,United Kingdom,DISTRIBUTION,IE,Equity UK,Equity,Region,UK,BlackRock,11012723246.0,1.0,Europe,Western Europe
JARHd.DXE,EUR,EQUITY,,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,167731231.0,2.0,Asia,East Asia
JARId.DXE,JPY,EQUITY,,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,62246018798.0,2.0,Asia,East Asia
JNHDd.DXE,EUR,EQUITY,MSCI Japan Hedged to EUR,Japan,DISTRIBUTION,LU,Equity Japan,Equity,Region,Japan,Amundi,72613694.0,2.0,Asia,East Asia
JPGLd.DXE,USD,EQUITY,,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,JP Morgan,175515415.0,2.0,Global,Global
JPHCp.DXE,CHF,EQUITY,JPX-Nikkei Index 400,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,5660364.0,2.0,Asia,East Asia
JPHEp.DXE,EUR,EQUITY,JPX-Nikkei Index 400,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,56259598.0,2.0,Asia,East Asia
JPNHp.DXE,EUR,EQUITY,Topix TR,Japan,DISTRIBUTION,FR,Equity Japan,Equity,Region,Japan,Amundi,89003000.0,3.0,Asia,East Asia
JPNKp.DXE,EUR,EQUITY,JPX-Nikkei Index 400,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,74379061.0,2.0,Asia,East Asia
JPNYp.DXE,JPY,EQUITY,JPX-Nikkei Index 400,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,6067341137.0,2.0,Asia,East Asia
JPNp.DXE,EUR,EQUITY,Topix TR,Japan,DISTRIBUTION,FR,Equity Japan,Equity,Region,Japan,Amundi,432367002.0,3.0,Asia,East Asia
JREDd.DXE,EUR,EQUITY,MSCI Europe NR EUR,Europe,DISTRIBUTION,IE,Equity Europe,Equity,Region,Europe,JP Morgan,50954104.0,2.0,Europe,Europe All
JREEd.DXE,EUR,EQUITY,MSCI Europe NR EUR,Europe,CAPITALIZATION,IE,Equity Europe,Equity,Region,Europe,JP Morgan,1768049292.0,2.0,Europe,Europe All
JREGd.DXE,USD,EQUITY,MSCI World NR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,JP Morgan,6168657165.0,2.0,Global,Global
JREUd.DXE,USD,EQUITY,S&P 500 NR,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,JP Morgan,11744595840.0,2.0,Americas,North America
JRUDd.DXE,USD,EQUITY,S&P 500 NR,United States of America,DISTRIBUTION,IE,Equity US,Equity,Region,US,JP Morgan,875113881.0,2.0,Americas,North America
KRWp.DXE,EUR,EQUITY,,Korea,CAPITALIZATION,LU,Equity Korea,Equity,Region,Korea,Amundi,132726371.0,3.0,Asia,East Asia
L100p.DXE,GBP,EQUITY,FTSE 100 TR,United Kingdom,CAPITALIZATION,LU,Equity UK,Equity,Region,UK,Amundi,586689710.0,1.0,Europe,Western Europe
LCUAd.DXE,USD,EQUITY,MSCI Emerging Markets Asia ND,Asia Pacific ex Japan,CAPITALIZATION,LU,Equity Asia Pacific ex Japan,Equity,Region,Asia Pacific ex Japan,Amundi,212535182.0,1.0,Asia,Asia Pacific
LCUJd.DXE,JPY,EQUITY,MSCI Japan NR JPY,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,581041371768.0,1.0,Asia,East Asia
LCUSd.DXE,USD,EQUITY,,United States of America,DISTRIBUTION,LU,Equity US,Equity,Region,US,Amundi,35477922.0,1.0,Americas,North America
LCWLDp.DXE,EUR,EQUITY,,Global,CAPITALIZATION,LU,Equity Global,Equity,Region,Global,BNP Paribas,39961854.0,3.0,Global,Global
LDAXd.DXE,EUR,EQUITY,DAX TR,Germany,DISTRIBUTION,LU,Equity Germany,Equity,Region,Germany,Amundi,57982627.0,1.0,Europe,Western Europe
LEMp.DXE,EUR,EQUITY,MSCI EM (Emerging Markets) NR USD,Global Emerging Markets,CAPITALIZATION,FR,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Amundi,797591085.0,3.0,Global,Emerging Markets
LGQMd.DXE,EUR,EQUITY,SGI Pan Africa NR EUR,Africa,CAPITALIZATION,LU,Equity Emerging Mkts Other,Equity,Region,Emerging Mkts Other,Amundi,31138009.0,3.0,Africa,Africa
LWCEp.DXE,EUR,EQUITY,,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Amundi,168338273.0,1.0,Europe,Europe All
LWCRp.DXE,EUR,EQUITY,,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Amundi,1278381701.0,2.0,Global,Global
LYXIBe.DXE,EUR,EQUITY,IBEX 35 NR,Spain,DISTRIBUTION,FR,Equity Spain,Equity,Region,Spain,Amundi,217902364.0,2.0,Europe,Western Europe
LYY7d.DXE,EUR,EQUITY,DAX TR,Germany,CAPITALIZATION,LU,Equity Germany,Equity,Region,Germany,Amundi,769592034.0,1.0,Europe,Western Europe
MCEUp.DXE,EUR,EQUITY,MSCI Europe Momentum NR EUR,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Amundi,58664874.0,2.0,Europe,Europe All
MD4Xd.DXE,EUR,EQUITY,MDAX TR,Germany,DISTRIBUTION,FR,Equity German Sm&Mid Cap,Equity,Region,German Sm&Mid Cap,Amundi,54292000.0,2.0,Europe,Western Europe
MEGAd.DXE,USD,EQUITY,MSCI USA Mega Cap Select NR USD,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,4101493.0,1.0,Americas,North America
MEUDp.DXE,EUR,EQUITY,STOXX Europe 600 NR EUR,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Amundi,6829340522.0,1.0,Europe,Europe All
MEUp.DXE,EUR,EQUITY,MSCI Europe NR EUR,Europe,CAPITALIZATION,FR,Equity Europe,Equity,Region,Europe,Amundi,664236840.0,2.0,Europe,Europe All
MFECp.DXE,EUR,EQUITY,MSCI EMU NR EUR,EuroZone,CAPITALIZATION,LU,Equity EuroZone,Equity,Region,EuroZone,Amundi,96160061.0,1.0,Europe,Europe All
MFEDp.DXE,EUR,EQUITY,,EuroZone,CAPITALIZATION,LU,Equity EuroZone,Equity,Region,EuroZone,Amundi,376333224.0,1.0,Europe,Europe All
MFEp.DXE,EUR,EQUITY,MSCI EMU NR EUR,EuroZone,DISTRIBUTION,LU,Equity EuroZone,Equity,Region,EuroZone,Amundi,308413292.0,1.0,Europe,Europe All
MIBAm.DXE,EUR,EQUITY,FTSE MIB Net Total Return CR EUR,Italy,CAPITALIZATION,FR,Equity Italy,Equity,Region,Italy,Amundi,14561000.0,3.0,Europe,Western Europe
MIVAd.DXE,EUR,EQUITY,MSCI Europe Minimum Volatility NR EUR,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Amundi,142587187.0,2.0,Europe,Europe All
MIVUp.DXE,USD,EQUITY,MSCI USA Minimum Volatility TR USD,United States of America,CAPITALIZATION,LU,Equity US,Equity,Region,US,Amundi,274164461.0,2.0,Americas,North America
MSEp.DXE,EUR,EQUITY,EURO STOXX 50 NR EUR,EuroZone,CAPITALIZATION,FR,Equity EuroZone,Equity,Region,EuroZone,Amundi,2887024619.0,2.0,Europe,Europe All
MVEEd.DXE,EUR,EQUITY,,Europe,CAPITALIZATION,IE,Equity Europe,Equity,Region,Europe,BlackRock,45807215.0,2.0,Europe,Europe All
MWOKd.DXE,USD,EQUITY,MSCI US Select ESG Rating & Trend Leaders NR USD,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,672812742.0,1.0,Americas,North America
MWOLd.DXE,USD,EQUITY,Solactive GBS Dev Mkt Large & Mid Cap USD TR USD,Global,DISTRIBUTION,IE,Equity Global,Equity,Region,Global,Amundi,854489658.0,1.0,Global,Global
MWOPd.DXE,USD,EQUITY,MSCI World ESG Leaders Select 5% NR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Amundi,2185623473.0,2.0,Global,Global
MWOQd.DXE,EUR,EQUITY,,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,50182229.0,2.0,Americas,North America
MWOWd.DXE,USD,EQUITY,Russell 1000 Growth NR,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,816245087.0,2.0,Americas,North America
NADAd.DXE,JPY,EQUITY,MSCI Japan NR JPY,Japan,DISTRIBUTION,LU,Equity Japan,Equity,Region,Japan,Amundi,47345228436.0,1.0,Asia,East Asia
NDXHp.DXE,EUR,EQUITY,NASDAQ 100 TR,United States of America,CAPITALIZATION,LU,Equity US,Equity,Region,US,Amundi,507975307.0,3.0,Americas,North America
NRAMp.DXE,EUR,EQUITY,,North America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,661411501.0,1.0,Americas,North America
OBXDo.DXE,NOK,EQUITY,Oslo Bors OBX,Norway,CAPITALIZATION,NO,Equity Norway,Equity,Region,Norway,DNB Asset Mngm,1480704800.0,2.0,Europe,Nordic
P500Hp.DXE,EUR,EQUITY,,United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,166899772.0,2.0,Americas,North America
PAASIp.DXE,EUR,EQUITY,,Asia Pacific,CAPITALIZATION,FR,Equity Emerging Mkts Asia,Equity,Region,Emerging Mkts Asia,Amundi,325742195.0,2.0,Asia,Asia Pacific
PABHp.DXE,EUR,EQUITY,S&P 500 Net Zero 2050 Paris-Aligned ESG+ EURH TR,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,Amundi,539236616.0,2.0,Americas,North America
PAEEMp.DXE,EUR,EQUITY,,Global Emerging Markets,CAPITALIZATION,FR,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Amundi,288598289.0,2.0,Global,Emerging Markets
PAEJp.DXE,EUR,EQUITY,MSCI AC Asia Pacific ex Japan NR USD,Asia Pacific ex Japan,CAPITALIZATION,FR,Equity Asia Pacific ex Japan,Equity,Region,Asia Pacific ex Japan,Amundi,67461000.0,3.0,Asia,Asia Pacific
PALATp.DXE,EUR,EQUITY,,Latin America,CAPITALIZATION,FR,Equity Emerging Mkts Latin Am,Equity,Region,Emerging Mkts Latin Am,Amundi,24622462.0,2.0,Americas,Latin America
PASIp.DXE,EUR,EQUITY,,China,CAPITALIZATION,FR,Equity China,Equity,Region,China,Amundi,39310000.0,3.0,Asia,East Asia
PCEUp.DXE,EUR,EQUITY,MSCI Europe NR EUR,Europe,CAPITALIZATION,FR,Equity Europe,Equity,Region,Europe,Amundi,159795827.0,1.0,Europe,Europe All
PDJEp.DXE,EUR,EQUITY,,United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,78214000.0,3.0,Americas,North America
PE500p.DXE,EUR,EQUITY,,United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,1139204371.0,2.0,Americas,North America
PEFm.DXE,EUR,EQUITY,FTSE RAFI Europe Net TR EUR,Europe,DISTRIBUTION,IE,Equity Europe,Equity,Region,Europe,Invesco,9628968.0,3.0,Europe,Europe All
PEHm.DXE,USD,EQUITY,FTSE RAFI Emerging Markets NR,Global Emerging Markets,DISTRIBUTION,IE,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Invesco,43567269.0,3.0,Global,Emerging Markets
PINRp.DXE,EUR,EQUITY,MSCI India NR,India,CAPITALIZATION,FR,Equity India,Equity,Region,India,Amundi,93512000.0,3.0,Asia,South Asia
PLEMp.DXE,EUR,EQUITY,,Global Emerging Markets,CAPITALIZATION,FR,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Amundi,25507000.0,3.0,Global,Emerging Markets
PQVMp.DXE,USD,EQUITY,"S&P 500 Quality, Value&Momentum Multi-fact NR USD",United States of America,DISTRIBUTION,IE,Equity US,Equity,Region,US,Invesco,58789581.0,3.0,Americas,North America
PRAJd.DXE,JPY,EQUITY,Solactive GBS Jp Lrg & Mid Cap NR USD,Japan,CAPITALIZATION,LU,Equity Japan,Equity,Region,Japan,Amundi,32953243312.0,1.0,Asia,East Asia
PRAMd.DXE,USD,EQUITY,Solactive GBS Emerging Markets Large & Md Cp TR IX,Global Emerging Markets,CAPITALIZATION,LU,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Amundi,32329929.0,1.0,Global,Emerging Markets
PSP5p.DXE,EUR,EQUITY,S&P 500 NR,United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,674635000.0,1.0,Americas,North America
PSPHp.DXE,EUR,EQUITY,S&P 500 NR (Hedged to EUR),United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,115758000.0,1.0,Americas,North America
PUSTp.DXE,EUR,EQUITY,NASDAQ 100 Notional NR,United States of America,CAPITALIZATION,FR,Equity US,Equity,Region,US,Amundi,571860000.0,2.0,Americas,North America
QCEUp.DXE,EUR,EQUITY,MSCI Europe Quality NR EUR,Europe,CAPITALIZATION,LU,Equity Europe,Equity,Region,Europe,Amundi,374813744.0,2.0,Europe,Europe All
QDV5d.DXE,USD,EQUITY,MSCI India NR USD,India,CAPITALIZATION,IE,Equity India,Equity,Region,India,BlackRock,5378055043.0,3.0,Asia,South Asia
QDVDd.DXE,USD,EQUITY,,United States of America,DISTRIBUTION,IE,Equity US Income,Equity,Region,US Income,BlackRock,792694261.0,3.0,Americas,North America
QDVRd.DXE,USD,EQUITY,MSCI USA SRI Select Reduced Fossil Fuel TR USD,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,BlackRock,5025212568.0,2.0,Americas,North America
QGRWd.DXE,USD,EQUITY,WisdomTree US Quality Growth UCITS NR USD,United States of America,CAPITALIZATION,IE,Equity US,Equity,Region,US,WisdomTree,13208995.0,3.0,Americas,North America
RDYNd.DXE,USD,EQUITY,MSCI World TR USD,Global,CAPITALIZATION,IE,Equity Global,Equity,Region,Global,Robec Instl Mgmt,10123971.0,3.0,Global,Global
REUSEp.DXE,EUR,EQUITY,ECPI Circular Economy Leaders Equity NTR EUR,Global,CAPITALIZATION,LU,Equity Global,Equity,Region,Global,BNP Paribas,631753938.0,2.0,Global,Global
RIOp.DXE,EUR,EQUITY,MSCI Brazil NR,Brazil,CAPITALIZATION,LU,Equity Brazil,Equity,Region,Brazil,Amundi,149012655.0,3.0,Americas,Latin America
RQFId.DXE,USD,EQUITY,CSI 300 NR USD,China,DISTRIBUTION,LU,Equity China,Equity,Region,China,DWS,306248590.0,3.0,Asia,East Asia
